year,month,day,hour,ausleihen,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,ausleihen1woche
2018,8,19,7,4,0,6,0,21,0.0,78,21,Light drizzle,2018-08-19 07:00:00,4
2018,8,19,8,5,0,6,0,21,0.1,77,21,Light drizzle,2018-08-19 08:00:00,11
2018,8,19,9,4,0,6,0,21,0.1,76,21,Light drizzle,2018-08-19 09:00:00,17
2018,8,19,10,11,0,6,0,21,0.0,74,19,Light drizzle,2018-08-19 10:00:00,23
2018,8,19,11,11,0,6,0,22,0.1,72,17,Light drizzle,2018-08-19 11:00:00,26
2018,8,19,12,9,0,6,0,22,0.1,69,16,Light drizzle,2018-08-19 12:00:00,32
2018,8,19,13,19,0,6,0,22,0.1,68,15,Light drizzle,2018-08-19 13:00:00,31
2018,8,19,14,12,0,6,0,23,0.1,67,14,Light drizzle,2018-08-19 14:00:00,30
2018,8,19,15,18,0,6,0,23,0.1,66,14,Light drizzle,2018-08-19 15:00:00,34
2018,8,19,16,16,0,6,0,23,0.1,65,11,Light drizzle,2018-08-19 16:00:00,49
2018,8,19,17,24,0,6,0,23,0.1,65,9,Patchy rain possible,2018-08-19 17:00:00,41
2018,8,19,18,29,0,6,0,23,0.2,64,6,Patchy rain possible,2018-08-19 18:00:00,61
2018,8,19,19,26,0,6,0,23,0.1,67,8,Patchy rain possible,2018-08-19 19:00:00,36
2018,8,19,20,9,0,6,0,22,0.0,69,10,Cloudy,2018-08-19 20:00:00,18
2018,8,19,21,4,0,6,0,22,0.0,71,12,Cloudy,2018-08-19 21:00:00,8
2018,8,19,22,3,0,6,0,22,0.0,71,13,Cloudy,2018-08-19 22:00:00,6
2018,8,19,23,5,0,6,0,22,0.0,70,14,Partly cloudy,2018-08-19 23:00:00,1
2018,8,20,0,4,0,0,1,21,0.0,70,14,Partly cloudy,2018-08-20 00:00:00,2
2018,8,20,5,2,0,0,1,20,0.0,73,12,Cloudy,2018-08-20 05:00:00,3
2018,8,20,6,5,0,0,1,20,0.0,74,12,Cloudy,2018-08-20 06:00:00,3
2018,8,20,7,21,0,0,1,21,0.0,74,12,Cloudy,2018-08-20 07:00:00,11
2018,8,20,8,29,0,0,1,21,0.0,74,12,Cloudy,2018-08-20 08:00:00,15
2018,8,20,9,15,0,0,1,22,0.0,73,12,Cloudy,2018-08-20 09:00:00,3
2018,8,20,10,15,0,0,1,23,0.0,68,11,Cloudy,2018-08-20 10:00:00,3
2018,8,20,11,4,0,0,1,25,0.1,63,10,Light rain shower,2018-08-20 11:00:00,0
2018,8,20,12,5,0,0,1,26,0.1,58,9,Light rain shower,2018-08-20 12:00:00,2
2018,8,20,13,15,0,0,1,26,0.0,59,10,Light rain shower,2018-08-20 13:00:00,7
2018,8,20,14,15,0,0,1,25,0.1,61,12,Light rain shower,2018-08-20 14:00:00,7
2018,8,20,15,15,0,0,1,25,0.1,62,13,Light rain shower,2018-08-20 15:00:00,9
2018,8,20,16,16,0,0,1,25,0.0,65,11,Light rain shower,2018-08-20 16:00:00,10
2018,8,20,17,81,0,0,1,24,0.1,67,9,Patchy rain possible,2018-08-20 17:00:00,46
2018,8,20,18,83,0,0,1,24,0.1,70,8,Patchy rain possible,2018-08-20 18:00:00,33
2018,8,20,19,58,0,0,1,23,0.0,70,8,Patchy rain possible,2018-08-20 19:00:00,22
2018,8,20,20,45,0,0,1,23,0.0,71,8,Cloudy,2018-08-20 20:00:00,8
2018,8,20,21,15,0,0,1,23,0.0,72,9,Cloudy,2018-08-20 21:00:00,12
2018,8,20,22,13,0,0,1,22,0.0,72,10,Cloudy,2018-08-20 22:00:00,6
2018,8,20,23,6,0,0,1,22,0.0,72,11,Partly cloudy,2018-08-20 23:00:00,4
2018,8,21,1,3,0,1,1,22,0.0,73,11,Partly cloudy,2018-08-21 01:00:00,0
2018,8,21,6,5,0,1,1,21,0.0,74,12,Partly cloudy,2018-08-21 06:00:00,5
2018,8,21,7,21,0,1,1,22,0.0,70,13,Partly cloudy,2018-08-21 07:00:00,16
2018,8,21,8,34,0,1,1,23,0.0,67,13,Sunny,2018-08-21 08:00:00,32
2018,8,21,9,22,0,1,1,24,0.0,63,14,Sunny,2018-08-21 09:00:00,8
2018,8,21,10,8,0,1,1,25,0.0,62,14,Sunny,2018-08-21 10:00:00,8
2018,8,21,11,12,0,1,1,26,0.0,61,13,Sunny,2018-08-21 11:00:00,11
2018,8,21,12,16,0,1,1,26,0.0,61,13,Sunny,2018-08-21 12:00:00,9
2018,8,21,13,10,0,1,1,26,0.0,62,15,Sunny,2018-08-21 13:00:00,18
2018,8,21,14,16,0,1,1,26,0.0,64,17,Partly cloudy,2018-08-21 14:00:00,18
2018,8,21,15,15,0,1,1,25,0.0,66,19,Partly cloudy,2018-08-21 15:00:00,6
2018,8,21,16,28,0,1,1,25,0.0,69,18,Partly cloudy,2018-08-21 16:00:00,9
2018,8,21,17,66,0,1,1,24,0.0,72,16,Cloudy,2018-08-21 17:00:00,18
2018,8,21,18,78,0,1,1,24,0.0,76,15,Cloudy,2018-08-21 18:00:00,67
2018,8,21,19,58,0,1,1,23,0.0,77,16,Cloudy,2018-08-21 19:00:00,30
2018,8,21,20,22,0,1,1,23,0.2,79,17,Light rain shower,2018-08-21 20:00:00,22
2018,8,21,21,26,0,1,1,23,0.3,81,18,Light rain shower,2018-08-21 21:00:00,12
2018,8,21,22,5,0,1,1,23,0.2,83,19,Light rain shower,2018-08-21 22:00:00,10
2018,8,21,23,4,0,1,1,23,1.7,85,19,Moderate or heavy rain shower,2018-08-21 23:00:00,2
2018,8,22,4,2,0,2,1,23,0.8,86,12,Moderate rain,2018-08-22 04:00:00,1
2018,8,22,5,1,0,2,1,23,1.2,84,12,Moderate rain at times,2018-08-22 05:00:00,3
2018,8,22,6,7,0,2,1,24,1.6,81,12,Moderate rain at times,2018-08-22 06:00:00,11
2018,8,22,7,9,0,2,1,24,0.8,77,14,Moderate rain at times,2018-08-22 07:00:00,14
2018,8,22,8,30,0,2,1,25,0.0,73,16,Partly cloudy,2018-08-22 08:00:00,35
2018,8,22,9,15,0,2,1,26,0.0,68,18,Partly cloudy,2018-08-22 09:00:00,28
2018,8,22,10,13,0,2,1,27,0.0,63,17,Partly cloudy,2018-08-22 10:00:00,10
2018,8,22,11,16,0,2,1,28,0.1,58,17,Patchy rain possible,2018-08-22 11:00:00,12
2018,8,22,12,13,0,2,1,29,0.1,53,16,Patchy rain possible,2018-08-22 12:00:00,13
2018,8,22,13,16,0,2,1,29,0.0,52,18,Patchy rain possible,2018-08-22 13:00:00,18
2018,8,22,14,12,0,2,1,29,0.0,51,19,Sunny,2018-08-22 14:00:00,22
2018,8,22,15,23,0,2,1,29,0.0,50,21,Sunny,2018-08-22 15:00:00,18
2018,8,22,16,22,0,2,1,28,0.0,52,19,Sunny,2018-08-22 16:00:00,15
2018,8,22,17,66,0,2,1,27,0.0,54,17,Sunny,2018-08-22 17:00:00,55
2018,8,22,18,84,0,2,1,26,0.0,56,15,Clear,2018-08-22 18:00:00,96
2018,8,22,19,40,0,2,1,25,0.0,59,16,Clear,2018-08-22 19:00:00,79
2018,8,22,20,25,0,2,1,24,0.0,62,17,Clear,2018-08-22 20:00:00,49
2018,8,22,21,16,0,2,1,23,0.0,65,19,Clear,2018-08-22 21:00:00,12
2018,8,22,22,2,0,2,1,23,0.0,66,18,Clear,2018-08-22 22:00:00,12
2018,8,22,23,7,0,2,1,22,0.0,66,17,Clear,2018-08-22 23:00:00,4
2018,8,23,0,1,0,3,1,22,0.0,67,15,Clear,2018-08-23 00:00:00,3
2018,8,23,1,2,0,3,1,22,0.0,67,15,Clear,2018-08-23 01:00:00,0
2018,8,23,5,3,0,3,1,21,0.0,62,15,Partly cloudy,2018-08-23 05:00:00,1
2018,8,23,6,11,0,3,1,21,0.0,59,14,Partly cloudy,2018-08-23 06:00:00,5
2018,8,23,7,12,0,3,1,21,0.0,54,15,Partly cloudy,2018-08-23 07:00:00,19
2018,8,23,8,32,0,3,1,22,0.0,50,15,Sunny,2018-08-23 08:00:00,27
2018,8,23,9,16,0,3,1,23,0.0,45,16,Sunny,2018-08-23 09:00:00,17
2018,8,23,10,11,0,3,1,24,0.0,41,15,Sunny,2018-08-23 10:00:00,10
2018,8,23,11,7,0,3,1,25,0.0,38,14,Sunny,2018-08-23 11:00:00,17
2018,8,23,12,12,0,3,1,27,0.0,34,13,Sunny,2018-08-23 12:00:00,14
2018,8,23,13,14,0,3,1,27,0.0,36,14,Sunny,2018-08-23 13:00:00,5
2018,8,23,14,26,0,3,1,26,0.0,37,14,Sunny,2018-08-23 14:00:00,7
2018,8,23,15,22,0,3,1,26,0.0,39,14,Sunny,2018-08-23 15:00:00,8
2018,8,23,16,27,0,3,1,26,0.0,41,13,Sunny,2018-08-23 16:00:00,24
2018,8,23,17,83,0,3,1,26,0.0,43,11,Sunny,2018-08-23 17:00:00,59
2018,8,23,18,84,0,3,1,25,0.0,45,10,Clear,2018-08-23 18:00:00,78
2018,8,23,19,62,0,3,1,25,0.0,47,11,Clear,2018-08-23 19:00:00,37
2018,8,23,20,32,0,3,1,24,0.0,50,12,Clear,2018-08-23 20:00:00,17
2018,8,23,21,21,0,3,1,23,0.0,53,14,Clear,2018-08-23 21:00:00,21
2018,8,23,22,16,0,3,1,24,0.0,54,12,Clear,2018-08-23 22:00:00,8
2018,8,23,23,9,0,3,1,24,0.0,56,10,Clear,2018-08-23 23:00:00,13
2018,8,24,6,8,0,4,1,23,0.0,54,5,Sunny,2018-08-24 06:00:00,6
2018,8,24,7,13,0,4,1,25,0.0,52,4,Sunny,2018-08-24 07:00:00,14
2018,8,24,8,24,0,4,1,26,0.0,50,3,Sunny,2018-08-24 08:00:00,27
2018,8,24,9,18,0,4,1,28,0.0,48,3,Sunny,2018-08-24 09:00:00,15
2018,8,24,10,10,0,4,1,29,0.0,44,4,Sunny,2018-08-24 10:00:00,18
2018,8,24,11,14,0,4,1,29,0.0,41,6,Sunny,2018-08-24 11:00:00,11
2018,8,24,12,12,0,4,1,30,0.0,38,7,Sunny,2018-08-24 12:00:00,12
2018,8,24,13,23,0,4,1,30,0.0,38,8,Sunny,2018-08-24 13:00:00,24
2018,8,24,14,18,0,4,1,30,0.0,39,9,Sunny,2018-08-24 14:00:00,19
2018,8,24,15,34,0,4,1,30,0.0,39,10,Sunny,2018-08-24 15:00:00,13
2018,8,24,16,41,0,4,1,29,0.0,41,11,Sunny,2018-08-24 16:00:00,32
2018,8,24,17,77,0,4,1,28,0.0,44,12,Sunny,2018-08-24 17:00:00,28
2018,8,24,18,69,0,4,1,27,0.0,46,13,Clear,2018-08-24 18:00:00,37
2018,8,24,19,47,0,4,1,27,0.0,48,12,Clear,2018-08-24 19:00:00,19
2018,8,24,20,32,0,4,1,26,0.0,50,11,Clear,2018-08-24 20:00:00,18
2018,8,24,21,12,0,4,1,26,0.0,52,11,Clear,2018-08-24 21:00:00,9
2018,8,24,22,16,0,4,1,26,0.0,53,11,Clear,2018-08-24 22:00:00,1
2018,8,24,23,6,0,4,1,26,0.0,53,11,Clear,2018-08-24 23:00:00,1
2018,8,25,0,3,0,5,0,26,0.0,54,12,Clear,2018-08-25 00:00:00,1
2018,8,25,1,1,0,5,0,25,0.0,55,10,Clear,2018-08-25 01:00:00,0
2018,8,25,4,1,0,5,0,24,0.0,56,5,Clear,2018-08-25 04:00:00,0
2018,8,25,5,2,0,5,0,24,0.0,55,3,Clear,2018-08-25 05:00:00,0
2018,8,25,7,3,0,5,0,24,0.0,52,3,Sunny,2018-08-25 07:00:00,9
2018,8,25,8,7,0,5,0,25,0.0,49,6,Partly cloudy,2018-08-25 08:00:00,10
2018,8,25,9,20,0,5,0,26,0.0,46,8,Partly cloudy,2018-08-25 09:00:00,12
2018,8,25,10,18,0,5,0,26,0.0,44,9,Partly cloudy,2018-08-25 10:00:00,8
2018,8,25,11,20,0,5,0,27,0.0,43,9,Cloudy,2018-08-25 11:00:00,24
2018,8,25,12,36,0,5,0,27,0.0,42,10,Cloudy,2018-08-25 12:00:00,19
2018,8,25,13,65,0,5,0,27,0.0,43,10,Cloudy,2018-08-25 13:00:00,25
2018,8,25,14,46,0,5,0,27,0.0,44,11,Sunny,2018-08-25 14:00:00,20
2018,8,25,15,55,0,5,0,27,0.0,45,12,Sunny,2018-08-25 15:00:00,24
2018,8,25,16,35,0,5,0,26,0.0,47,11,Sunny,2018-08-25 16:00:00,27
2018,8,25,17,32,0,5,0,26,0.0,49,11,Sunny,2018-08-25 17:00:00,31
2018,8,25,18,37,0,5,0,26,0.0,52,10,Clear,2018-08-25 18:00:00,34
2018,8,25,19,41,0,5,0,26,0.0,54,11,Clear,2018-08-25 19:00:00,11
2018,8,25,20,16,0,5,0,25,0.0,56,11,Clear,2018-08-25 20:00:00,3
2018,8,25,21,14,0,5,0,25,0.0,59,11,Clear,2018-08-25 21:00:00,10
2018,8,25,22,14,0,5,0,24,0.0,60,10,Clear,2018-08-25 22:00:00,11
2018,8,25,23,2,0,5,0,24,0.0,60,9,Clear,2018-08-25 23:00:00,3
2018,8,26,0,2,0,6,0,24,0.0,61,9,Clear,2018-08-26 00:00:00,1
2018,8,26,3,1,0,6,0,22,0.0,65,9,Clear,2018-08-26 03:00:00,0
2018,8,26,4,1,0,6,0,22,0.0,65,9,Clear,2018-08-26 04:00:00,3
2018,8,26,7,2,0,6,0,24,0.0,63,10,Sunny,2018-08-26 07:00:00,4
2018,8,26,8,3,0,6,0,25,0.0,61,12,Sunny,2018-08-26 08:00:00,5
2018,8,26,9,10,0,6,0,26,0.0,58,14,Sunny,2018-08-26 09:00:00,4
2018,8,26,10,20,0,6,0,27,0.0,56,13,Sunny,2018-08-26 10:00:00,11
2018,8,26,11,37,0,6,0,28,0.0,54,13,Partly cloudy,2018-08-26 11:00:00,11
2018,8,26,12,37,0,6,0,29,0.0,52,12,Partly cloudy,2018-08-26 12:00:00,9
2018,8,26,13,29,0,6,0,29,0.0,53,13,Partly cloudy,2018-08-26 13:00:00,19
2018,8,26,14,19,0,6,0,29,0.0,54,14,Overcast,2018-08-26 14:00:00,12
2018,8,26,15,40,0,6,0,29,0.0,54,14,Overcast,2018-08-26 15:00:00,18
2018,8,26,16,41,0,6,0,29,0.0,57,14,Overcast,2018-08-26 16:00:00,16
2018,8,26,17,25,0,6,0,28,0.0,59,14,Partly cloudy,2018-08-26 17:00:00,24
2018,8,26,18,50,0,6,0,28,0.0,61,13,Partly cloudy,2018-08-26 18:00:00,29
2018,8,26,19,30,0,6,0,27,0.0,64,13,Partly cloudy,2018-08-26 19:00:00,26
2018,8,26,20,11,0,6,0,27,0.0,66,13,Partly cloudy,2018-08-26 20:00:00,9
2018,8,26,21,11,0,6,0,26,0.0,68,13,Partly cloudy,2018-08-26 21:00:00,4
2018,8,26,22,6,0,6,0,26,0.0,69,13,Partly cloudy,2018-08-26 22:00:00,3
2018,8,26,23,6,0,6,0,25,0.0,71,13,Partly cloudy,2018-08-26 23:00:00,5
2018,8,27,0,6,0,0,1,25,0.0,72,13,Partly cloudy,2018-08-27 00:00:00,4
2018,8,27,1,1,0,0,1,25,0.0,75,12,Partly cloudy,2018-08-27 01:00:00,0
2018,8,27,2,1,0,0,1,25,0.0,78,12,Clear,2018-08-27 02:00:00,0
2018,8,27,4,1,0,0,1,25,0.0,80,9,Clear,2018-08-27 04:00:00,0
2018,8,27,5,2,0,0,1,25,0.0,79,7,Clear,2018-08-27 05:00:00,2
2018,8,27,6,8,0,0,1,26,0.0,78,5,Sunny,2018-08-27 06:00:00,5
2018,8,27,7,13,0,0,1,27,0.0,73,5,Sunny,2018-08-27 07:00:00,21
2018,8,27,8,26,0,0,1,28,0.0,68,5,Sunny,2018-08-27 08:00:00,29
2018,8,27,9,19,0,0,1,30,0.0,63,5,Sunny,2018-08-27 09:00:00,15
2018,8,27,10,8,0,0,1,31,0.0,59,5,Sunny,2018-08-27 10:00:00,15
2018,8,27,11,25,0,0,1,32,0.0,54,5,Sunny,2018-08-27 11:00:00,4
2018,8,27,12,27,0,0,1,33,0.0,50,5,Sunny,2018-08-27 12:00:00,5
2018,8,27,13,10,0,0,1,33,0.0,50,7,Sunny,2018-08-27 13:00:00,15
2018,8,27,14,11,0,0,1,33,0.0,50,8,Sunny,2018-08-27 14:00:00,15
2018,8,27,15,18,0,0,1,33,0.0,51,9,Sunny,2018-08-27 15:00:00,15
2018,8,27,16,24,0,0,1,32,0.0,53,9,Sunny,2018-08-27 16:00:00,16
2018,8,27,17,56,0,0,1,31,0.0,55,9,Partly cloudy,2018-08-27 17:00:00,81
2018,8,27,18,84,0,0,1,30,0.0,58,9,Partly cloudy,2018-08-27 18:00:00,83
2018,8,27,19,60,0,0,1,30,0.0,62,10,Partly cloudy,2018-08-27 19:00:00,58
2018,8,27,20,23,0,0,1,29,0.0,66,11,Partly cloudy,2018-08-27 20:00:00,45
2018,8,27,21,13,0,0,1,28,0.0,70,12,Partly cloudy,2018-08-27 21:00:00,15
2018,8,27,22,4,0,0,1,28,0.0,73,11,Partly cloudy,2018-08-27 22:00:00,13
2018,8,27,23,4,0,0,1,27,0.0,75,11,Clear,2018-08-27 23:00:00,6
2018,8,28,0,2,0,1,1,27,0.0,78,11,Clear,2018-08-28 00:00:00,0
2018,8,28,5,5,0,1,1,27,0.7,80,7,Patchy rain possible,2018-08-28 05:00:00,0
2018,8,28,6,7,0,1,1,27,1.0,78,5,Patchy rain possible,2018-08-28 06:00:00,5
2018,8,28,7,12,0,1,1,28,0.5,72,6,Patchy rain possible,2018-08-28 07:00:00,21
2018,8,28,8,29,0,1,1,30,0.1,66,7,Sunny,2018-08-28 08:00:00,34
2018,8,28,9,15,0,1,1,32,0.1,60,8,Sunny,2018-08-28 09:00:00,22
2018,8,28,10,15,0,1,1,33,0.1,55,10,Sunny,2018-08-28 10:00:00,8
2018,8,28,11,9,0,1,1,34,0.1,50,11,Sunny,2018-08-28 11:00:00,12
2018,8,28,12,8,0,1,1,35,0.1,45,13,Sunny,2018-08-28 12:00:00,16
2018,8,28,13,10,0,1,1,35,0.1,45,14,Sunny,2018-08-28 13:00:00,10
2018,8,28,14,7,0,1,1,34,0.0,45,16,Sunny,2018-08-28 14:00:00,16
2018,8,28,15,16,0,1,1,34,0.0,44,18,Sunny,2018-08-28 15:00:00,15
2018,8,28,16,30,0,1,1,33,0.0,48,17,Sunny,2018-08-28 16:00:00,28
2018,8,28,17,69,0,1,1,33,0.0,51,17,Sunny,2018-08-28 17:00:00,66
2018,8,28,18,73,0,1,1,32,0.0,55,16,Clear,2018-08-28 18:00:00,78
2018,8,28,19,40,0,1,1,31,0.0,58,16,Clear,2018-08-28 19:00:00,58
2018,8,28,20,34,0,1,1,30,0.0,62,16,Clear,2018-08-28 20:00:00,22
2018,8,28,21,14,0,1,1,30,0.0,65,17,Clear,2018-08-28 21:00:00,26
2018,8,28,22,7,0,1,1,29,0.0,67,16,Clear,2018-08-28 22:00:00,5
2018,8,28,23,2,0,1,1,29,0.2,69,16,Clear,2018-08-28 23:00:00,4
2018,8,29,0,2,0,2,1,29,0.4,71,16,Clear,2018-08-29 00:00:00,0
2018,8,29,1,1,0,2,1,28,0.2,71,15,Clear,2018-08-29 01:00:00,0
2018,8,29,4,1,0,2,1,28,0.0,71,10,Clear,2018-08-29 04:00:00,2
2018,8,29,5,2,0,2,1,28,0.1,71,8,Clear,2018-08-29 05:00:00,1
2018,8,29,6,7,0,2,1,28,0.1,71,5,Sunny,2018-08-29 06:00:00,7
2018,8,29,7,16,0,2,1,29,0.0,65,8,Sunny,2018-08-29 07:00:00,9
2018,8,29,8,25,0,2,1,31,0.0,60,10,Sunny,2018-08-29 08:00:00,30
2018,8,29,9,14,0,2,1,32,0.0,54,12,Sunny,2018-08-29 09:00:00,15
2018,8,29,10,7,0,2,1,33,0.0,52,13,Sunny,2018-08-29 10:00:00,13
2018,8,29,11,8,0,2,1,34,0.0,49,14,Sunny,2018-08-29 11:00:00,16
2018,8,29,12,9,0,2,1,34,0.0,46,14,Sunny,2018-08-29 12:00:00,13
2018,8,29,13,8,0,2,1,34,0.0,46,15,Sunny,2018-08-29 13:00:00,16
2018,8,29,14,11,0,2,1,34,0.0,45,17,Sunny,2018-08-29 14:00:00,12
2018,8,29,15,15,0,2,1,34,0.0,45,18,Sunny,2018-08-29 15:00:00,23
2018,8,29,16,15,0,2,1,33,0.0,47,16,Sunny,2018-08-29 16:00:00,22
2018,8,29,17,57,0,2,1,33,0.0,49,15,Sunny,2018-08-29 17:00:00,66
2018,8,29,18,57,0,2,1,32,0.0,50,13,Clear,2018-08-29 18:00:00,84
2018,8,29,19,43,0,2,1,31,0.0,54,14,Clear,2018-08-29 19:00:00,40
2018,8,29,20,32,0,2,1,31,0.0,57,15,Clear,2018-08-29 20:00:00,25
2018,8,29,21,23,0,2,1,30,0.0,61,17,Clear,2018-08-29 21:00:00,16
2018,8,29,22,8,0,2,1,29,0.0,63,16,Clear,2018-08-29 22:00:00,2
2018,8,29,23,1,0,2,1,29,0.0,65,16,Clear,2018-08-29 23:00:00,7
2018,8,30,3,1,0,3,1,27,0.0,71,12,Clear,2018-08-30 03:00:00,0
2018,8,30,5,1,0,3,1,27,0.0,69,12,Clear,2018-08-30 05:00:00,3
2018,8,30,6,7,0,3,1,26,0.0,68,13,Sunny,2018-08-30 06:00:00,11
2018,8,30,7,14,0,3,1,28,0.0,64,13,Sunny,2018-08-30 07:00:00,12
2018,8,30,8,26,0,3,1,29,0.0,61,14,Sunny,2018-08-30 08:00:00,32
2018,8,30,9,14,0,3,1,30,0.0,57,14,Sunny,2018-08-30 09:00:00,16
2018,8,30,10,7,0,3,1,30,0.0,54,12,Sunny,2018-08-30 10:00:00,11
2018,8,30,11,3,0,3,1,31,0.0,52,10,Cloudy,2018-08-30 11:00:00,7
2018,8,30,12,12,0,3,1,32,0.0,50,8,Cloudy,2018-08-30 12:00:00,12
2018,8,30,13,7,0,3,1,32,0.0,51,7,Cloudy,2018-08-30 13:00:00,14
2018,8,30,14,7,0,3,1,31,0.0,52,7,Overcast,2018-08-30 14:00:00,26
2018,8,30,15,23,0,3,1,31,0.0,54,6,Overcast,2018-08-30 15:00:00,22
2018,8,30,16,34,0,3,1,31,0.0,55,7,Overcast,2018-08-30 16:00:00,27
2018,8,30,17,55,0,3,1,30,0.0,57,7,Partly cloudy,2018-08-30 17:00:00,83
2018,8,30,18,55,0,3,1,30,0.0,59,7,Partly cloudy,2018-08-30 18:00:00,84
2018,8,30,19,44,0,3,1,28,0.0,60,9,Partly cloudy,2018-08-30 19:00:00,62
2018,8,30,20,16,0,3,1,27,0.1,61,10,Patchy rain possible,2018-08-30 20:00:00,32
2018,8,30,21,15,0,3,1,26,0.1,62,12,Patchy rain possible,2018-08-30 21:00:00,21
2018,8,30,22,8,0,3,1,26,0.0,62,13,Patchy rain possible,2018-08-30 22:00:00,16
2018,8,30,23,7,0,3,1,25,0.1,63,14,Light rain shower,2018-08-30 23:00:00,9
2018,8,31,0,1,0,4,1,25,0.2,63,15,Light rain shower,2018-08-31 00:00:00,0
2018,8,31,4,2,0,4,1,23,0.2,76,18,Light rain shower,2018-08-31 04:00:00,0
2018,8,31,5,2,0,4,1,23,0.4,76,17,Light rain shower,2018-08-31 05:00:00,0
2018,8,31,6,2,0,4,1,23,0.5,77,16,Light rain shower,2018-08-31 06:00:00,8
2018,8,31,7,16,0,4,1,23,0.3,74,17,Light rain shower,2018-08-31 07:00:00,13
2018,8,31,8,17,0,4,1,24,0.1,72,19,Light rain shower,2018-08-31 08:00:00,24
2018,8,31,9,14,0,4,1,24,0.1,69,20,Light rain shower,2018-08-31 09:00:00,18
2018,8,31,10,11,0,4,1,24,0.1,67,18,Light rain shower,2018-08-31 10:00:00,10
2018,8,31,11,18,0,4,1,25,0.1,66,16,Patchy light drizzle,2018-08-31 11:00:00,14
2018,8,31,12,8,0,4,1,25,0.2,64,14,Patchy light drizzle,2018-08-31 12:00:00,12
2018,8,31,13,15,0,4,1,25,0.1,64,16,Patchy light drizzle,2018-08-31 13:00:00,23
2018,8,31,14,18,0,4,1,25,0.2,64,18,Light rain shower,2018-08-31 14:00:00,18
2018,8,31,15,25,0,4,1,25,0.3,64,19,Light rain shower,2018-08-31 15:00:00,34
2018,8,31,16,46,0,4,1,24,0.2,65,19,Light rain shower,2018-08-31 16:00:00,41
2018,8,31,17,23,0,4,1,24,0.2,66,20,Light rain shower,2018-08-31 17:00:00,77
2018,8,31,18,20,0,4,1,23,0.3,67,20,Light rain shower,2018-08-31 18:00:00,69
2018,8,31,19,15,0,4,1,23,0.2,68,19,Light rain shower,2018-08-31 19:00:00,47
2018,8,31,20,11,0,4,1,22,0.0,69,19,Partly cloudy,2018-08-31 20:00:00,32
2018,8,31,21,7,0,4,1,22,0.0,70,19,Partly cloudy,2018-08-31 21:00:00,12
2018,8,31,22,8,0,4,1,22,0.0,71,18,Partly cloudy,2018-08-31 22:00:00,16
2018,8,31,23,2,0,4,1,22,0.0,73,18,Cloudy,2018-08-31 23:00:00,6
2018,9,1,0,1,0,5,0,21,0.0,74,17,Cloudy,2018-09-01 00:00:00,3
2018,9,1,2,8,0,5,0,21,0.3,75,16,Light rain shower,2018-09-01 02:00:00,0
2018,9,1,6,2,0,5,0,21,0.7,74,12,Light rain shower,2018-09-01 06:00:00,0
2018,9,1,7,5,0,5,0,22,0.4,72,13,Light rain shower,2018-09-01 07:00:00,3
2018,9,1,8,9,0,5,0,22,0.0,71,14,Partly cloudy,2018-09-01 08:00:00,7
2018,9,1,9,9,0,5,0,23,0.0,69,15,Partly cloudy,2018-09-01 09:00:00,20
2018,9,1,10,26,0,5,0,24,0.0,65,13,Partly cloudy,2018-09-01 10:00:00,18
2018,9,1,11,15,0,5,0,25,0.0,61,11,Cloudy,2018-09-01 11:00:00,20
2018,9,1,12,33,0,5,0,26,0.0,57,10,Cloudy,2018-09-01 12:00:00,36
2018,9,1,13,30,0,5,0,26,0.0,57,11,Cloudy,2018-09-01 13:00:00,65
2018,9,1,14,43,0,5,0,26,0.0,58,12,Partly cloudy,2018-09-01 14:00:00,46
2018,9,1,15,29,0,5,0,26,0.0,58,14,Partly cloudy,2018-09-01 15:00:00,55
2018,9,1,16,36,0,5,0,25,0.0,61,13,Partly cloudy,2018-09-01 16:00:00,35
2018,9,1,17,45,0,5,0,24,0.0,64,12,Partly cloudy,2018-09-01 17:00:00,32
2018,9,1,18,22,0,5,0,24,0.0,67,11,Partly cloudy,2018-09-01 18:00:00,37
2018,9,1,19,22,0,5,0,23,0.0,69,11,Partly cloudy,2018-09-01 19:00:00,41
2018,9,1,20,14,0,5,0,23,0.0,70,10,Partly cloudy,2018-09-01 20:00:00,16
2018,9,1,21,5,0,5,0,22,0.0,71,10,Partly cloudy,2018-09-01 21:00:00,14
2018,9,1,22,15,0,5,0,22,0.0,72,8,Partly cloudy,2018-09-01 22:00:00,14
2018,9,1,23,3,0,5,0,22,0.0,72,6,Partly cloudy,2018-09-01 23:00:00,2
2018,9,2,0,5,0,6,0,22,0.0,73,4,Partly cloudy,2018-09-02 00:00:00,2
2018,9,2,1,2,0,6,0,22,0.0,74,4,Partly cloudy,2018-09-02 01:00:00,0
2018,9,2,3,2,0,6,0,23,0.0,75,4,Clear,2018-09-02 03:00:00,1
2018,9,2,4,1,0,6,0,23,0.0,74,3,Clear,2018-09-02 04:00:00,1
2018,9,2,6,3,0,6,0,23,0.0,72,1,Partly cloudy,2018-09-02 06:00:00,0
2018,9,2,7,4,0,6,0,24,0.0,70,3,Partly cloudy,2018-09-02 07:00:00,2
2018,9,2,8,9,0,6,0,25,0.0,67,4,Cloudy,2018-09-02 08:00:00,3
